"","ABEV3.SA.Adjusted","AZUL4.SA.Adjusted","B3SA3.SA.Adjusted","BBAS3.SA.Adjusted","BBDC4.SA.Adjusted","BBSE3.SA.Adjusted","BPAC11.SA.Adjusted","BRDT3.SA.Adjusted","BRFS3.SA.Adjusted","BRML3.SA.Adjusted","BTOW3.SA.Adjusted","CCRO3.SA.Adjusted","CIEL3.SA.Adjusted","CMIG4.SA.Adjusted","COGN3.SA.Adjusted","CSNA3.SA.Adjusted","CYRE3.SA.Adjusted","ELET3.SA.Adjusted","EQTL3.SA.Adjusted","GGBR4.SA.Adjusted","GOAU4.SA.Adjusted","GOLL4.SA.Adjusted","IRBR3.SA.Adjusted","ITSA4.SA.Adjusted","ITUB4.SA.Adjusted","JBSS3.SA.Adjusted","KLBN11.SA.Adjusted","LAME4.SA.Adjusted","LREN3.SA.Adjusted","MGLU3.SA.Adjusted","MRFG3.SA.Adjusted","MRVE3.SA.Adjusted","MULT3.SA.Adjusted","PETR3.SA.Adjusted","PETR4.SA.Adjusted","RADL3.SA.Adjusted","RAIL3.SA.Adjusted","RENT3.SA.Adjusted","SBSP3.SA.Adjusted","SULA11.SA.Adjusted","SUZB3.SA.Adjusted","UGPA3.SA.Adjusted","USIM5.SA.Adjusted","VALE3.SA.Adjusted","VVAR3.SA.Adjusted","WEGE3.SA.Adjusted","YDUQ3.SA.Adjusted"
"579",11.94,13.15,36.206139,26.663639,17.553335,22.838005,36.834969,17.842775,20.85,7.95,86.940002,11.077871,3.64,7.740868,4.52,8.02,13.061448,20.870234,17.42893,12.433393,5.600872,10.54,7.504073,8.348604,22.247553,23.16,21.66,26.27,32.580025,13.611547,13.75,13.546695,18.379999,18.839165,18.149639,20.944496,19.969999,27.994812,41.720001,40.313816,47.599998,13.41,4.76,45.814823,8.88,38.70578,25.809999
"580",11.72,12.53,35.153408,25.724983,17.006348,22.159168,36.248867,17.533941,20.370001,7.82,89.510002,10.831478,3.54,7.517034,4.36,7.88,12.932716,19.80562,16.854136,12.065364,5.40226,10,7.835422,8.11064,21.482113,23.74,21.6,26.219999,32.958633,13.57439,14.27,13.360316,17.99,18.680769,18.139639,21.596769,19.52,27.407019,39.810001,39.186764,48.549999,13.73,4.59,45.555656,8.55,37.380032,24.65
"581",11.26,12.29,35.576466,24.981884,16.857166,22.411308,37.301861,17.235064,22.85,7.99,91.410004,10.752632,3.33,7.386465,4.15,7.52,12.467297,19.843987,16.367022,11.568028,5.134133,10.07,7.221453,8.150301,21.47217,25.25,23.309999,27.209999,31.663399,13.648703,14.51,12.977752,18.200001,17.948189,17.589651,21.064182,19.6,27.207767,39.490002,39.186764,50.59,13.48,4.35,46.592323,9.14,37.878433,23.780001
"582",11.74,11.6,37.209679,26.057425,17.782072,22.993168,37.868095,18.480373,23.059999,8.61,88.849998,11.294699,3.55,8.011329,4.2,8.39,13.49716,21.790977,17.185373,11.677442,5.213578,10.43,6.860867,8.447757,22.416544,24.450001,22.34,27.17,33.177822,13.747787,14.35,13.252414,18.67,17.512602,17.399654,21.052212,20.540001,29.180357,40.139999,36.479908,47.540001,15,4.55,46.160381,9.02,37.230511,24.120001
"583",11.64,11.08,38.901924,25.568544,17.016293,21.90703,37.142918,18.141649,22.66,8.4,86.07,10.811767,3.47,7.656926,4.21,7.88,12.526711,21.723841,17.146404,10.861812,4.915659,10.86,6.529518,8.070979,21.501989,23.33,21.73,26.51,33.297382,13.656135,14.04,13.340698,18.1,17.522501,17.14966,20.511644,19.66,30.08695,37.799999,35.593685,45.029999,14.16,4.51,46.121983,8.68,36.293518,23.809999
"584",12.1,14.39,41.312389,26.790749,17.911362,22.789516,40.46085,18.938648,21.74,9,84.120003,11.659362,3.7,8.188536,4.65,8.28,13.398134,23.392691,17.828363,11.757015,5.382399,12.43,7.162979,8.467587,22.535835,21.790001,20,26.889999,36.067181,13.809713,13.11,15.184853,19.389999,19.225252,18.539633,21.130007,20.84,33.384556,41,37.568432,41.18,15.09,4.9,49.203182,8.87,36.50285,26.440001
"585",11.94,13.65,40.062881,26.067204,17.384266,22.770121,41.225761,19.277372,22,9.05,92.160004,11.945179,3.6,7.95537,4.61,8.74,13.2595,22.721315,17.312025,11.737123,5.392329,11.65,6.870613,8.17013,21.561636,21.299999,20.040001,27.809999,36.655018,14.510727,13.48,14.841526,19.67,19.106455,18.67963,20.549545,20.120001,34.938717,40.299999,38.512459,41.759998,15.14,4.83,50.20145,9.29,36.801888,26.049999
"586",12.14,15.33,39.984173,26.722305,17.563278,22.818611,42.686047,19.47662,22.469999,9.47,88.529999,12.516812,3.56,8.179204,4.57,8.57,13.863554,22.519901,17.048983,11.856483,5.382399,12.68,7.416364,8.180046,21.47217,21.049999,19.85,26.84,38.139549,14.094578,13.06,14.78267,20.620001,19.680639,19.299616,20.535582,20.33,35.167858,39.32,39.1675,40.25,15.46,5.05,50.393429,9.16,37.519581,25.950001
"587",11.88,15.43,42.916084,28.609392,18.53791,23.419865,46.679482,20.941103,21.799999,10.21,86.599998,13.975465,3.48,8.626872,4.7,8.52,15.388545,22.634996,17.087954,11.98579,5.441982,12.5,6.870613,8.616314,22.70483,20.4,19.07,26.85,40.620415,14.438891,12.51,14.988667,21.700001,19.749939,19.189619,21.425222,20.610001,36.154152,42.380001,41.103718,38.48,16.450001,4.97,49.0784,9.49,37.320221,26.98
"588",11.74,14.8,43.17189,27.876066,18.647306,22.799215,45.76556,20.054443,21.76,9.65,85.150002,13.275706,3.41,8.729457,4.3,8.5,14.734978,24.370983,17.565325,11.538189,5.283092,12.23,6.987559,8.784872,22.824118,20.65,19.200001,25.35,37.232887,14.280358,12.63,14.64534,21.190001,19.324251,18.66963,21.0562,20.889999,36.054523,44.169998,39.73584,38.610001,16.1,4.72,48.252907,9.7,37.120869,25.58
"589",12.27,15.34,45.749607,30.799583,19.970026,23.904749,49.609985,22.136599,21.75,10.18,87.379997,14.093734,3.68,9.354321,4.73,8.64,16.566946,25.512325,18.997438,12.294138,5.581011,12.6,7.60153,9.161652,23.818199,20.780001,18.98,25.75,40.221882,14.961555,12.3,16.42083,22.639999,20.136026,19.479612,21.335461,21.299999,36.562618,49.900002,41.66243,37.700001,17,4.88,48.089725,11.21,37.918304,27.530001
"590",12.53,14.75,45.749607,30.105371,19.10479,24.418726,48.884811,21.389414,22.5,10.03,95.400002,14.478108,3.81,9.764712,4.81,8.53,15.992599,26.126156,18.890272,11.886323,5.40226,12.29,7.201962,8.844363,22.873823,20.67,18.799999,26.9,38.010029,15.972203,12.35,16.018646,21.780001,20.34392,19.669609,21.764326,21.41,36.741943,50.150002,42.471592,37.880001,17.1,4.9,47.225842,11.57,40.290688,27.93
"591",13.38,14.87,45.838154,30.212925,19.432983,24.535097,50.553707,22.116676,23.25,10.46,94,14.487964,4,10.193698,5.3,9.45,17.329443,27.488091,19.581974,13.189343,6.037819,12.37,7.504073,9.032753,23.589561,21.76,19.790001,28.9,39.644012,16.685602,13.05,16.303118,22.540001,20.442917,19.929605,22.332819,23.450001,38.953632,53.639999,42.394527,38.41,17.309999,5.7,48.608059,12.18,40.45018,30.1
"592",12.82,14.75,45.208485,30.105371,18.995392,24.835726,49.262299,22.096748,23.209999,9.95,92.489998,14.56681,4.05,9.895214,5.23,9.61,17.329443,27.257906,19.387127,13.457904,6.156987,12.24,7.923132,8.923686,23.172049,22,19.49,28.709999,38.886799,16.162939,12.89,15.449705,21.299999,20.353821,19.769608,21.836134,23.17,37.180298,53.09,42.375267,38.360001,17.389999,6,48.080128,12.58,40.549858,28.51
"593",12.48,14.28,44.814938,30.154259,18.846212,24.515701,48.517258,21.558775,23.129999,9.81,91.620003,14.487964,4.09,10.072421,5.26,10.32,16.784803,26.826305,19.53326,13.358438,6.127195,12.03,8.088806,8.784872,22.903648,21.969999,19.559999,28.25,38.408558,15.940001,13.03,14.880764,20.690001,20.631012,20.339596,21.830151,22.530001,38.335953,54.32,43.059204,37.860001,17.120001,6.15,50.873363,12.4,41.696182,28.48
"594",12.6,15.35,44.795261,31.092913,19.691557,24.874516,49.808666,21.518927,23.67,10.43,91.400002,14.379551,4.17,10.165734,5.63,10.35,16.913536,28.130695,19.338417,13.447958,6.166918,13.06,8.098553,9.013439,23.535299,21.959999,19.48,29.299999,40.839607,15.778992,13.15,15.488942,22.280001,20.73991,20.329596,21.891987,22.620001,37.469212,54.150002,44.032127,38.450001,17.190001,6.19,51.276512,13.43,42.025127,29.82
"595",12.97,16.75,45.710255,32.090233,20.576513,25.708515,54.944504,22.734348,23.35,10.42,89.190002,14.290849,4.4,10.380226,6.4,10.75,18.022621,28.571886,19.581974,14.283481,6.435045,15.11,8.381173,9.480508,25.116919,21.809999,19.709999,29.93,41.975426,15.308346,13.02,16.332544,22.709999,21.640785,21.399574,22.614073,22.65,38.106815,54.619999,44.311481,38.419998,18.940001,6.92,51.276512,13.28,42.28429,33.549999
"596",13.25,18.450001,48.032166,33.977318,21.49235,27.046791,59.106812,23.361984,22.65,11.23,87.349998,14.931473,4.54,10.501504,6.78,10.6,20.686403,28.341698,20.263931,15.25826,6.901784,17.59,10.476466,9.748824,25.783392,20.6,19.48,30.23,44.017902,15.452016,12.75,17.244814,23.559999,21.838778,21.469574,22.334812,23.15,40.866447,54.84,45.467434,38.130001,18.76,6.9,51.506882,13.48,42.463718,35.139999
"597",13.38,19.08,48.779907,34.163094,21.800949,27.201954,59.851856,23.302206,23.450001,10.97,86.029999,14.478108,4.38,10.426834,6.74,10.49,20.745819,28.121103,20.069088,15.278152,6.991159,17.040001,10.184099,9.858139,26.529438,21.469999,19.709999,30.389999,44.396511,14.983849,13.15,16.85244,22.99,21.937775,21.429575,22.300903,22.360001,39.850266,53.599998,45.082119,39.849998,18.629999,6.88,53.426632,13.95,43.659878,35.110001
"598",14.05,21.16,48.278133,34.417313,22.199137,27.628653,59.841923,22.833973,22.700001,10.9,86.330002,14.389407,4.5,10.632006,6.9,10.63,20.478451,28.399246,20.030119,15.089166,7.020952,18.700001,10.476466,9.977389,27.116327,20.950001,19.059999,29.700001,45.811298,14.726233,12.68,17.15653,23.09,22.620857,22.099562,22.141327,23.110001,40.687122,52.990002,44.504139,38.299999,18.68,6.9,52.418762,14.85,44.188183,38.560001
"599",14.6,27.35,50.885372,35.580849,23.363848,27.541372,65.583725,23.909918,23.25,11.44,93,14.724502,4.64,11.200911,6.9,12.45,21.934122,30.403786,20.994602,15.417407,7.179842,23.99,11.451021,10.335144,28.210531,21.889999,19.6,29.799999,46.040455,15.452016,12.87,17.656807,22.85,23.115843,22.529554,22.07151,24.17,43.038288,54.93,44.600471,38.16,19.129999,7.45,52.58194,15.5,45.653477,37.150002
"600",14.32,25.780001,50.245857,34.994194,22.846201,26.784956,65.146637,23.322132,23.07,11.77,94.5,14.271137,4.84,11.238295,6.95,12.05,21.22114,30.566835,21.208935,14.880284,6.981229,22.4,12.883617,10.295395,27.653481,22.059999,19.68,30.25,45.651886,15.452016,12.66,16.823011,23.93,22.462461,21.719568,22.031616,24.309999,42.73941,55.299999,44.138092,38.169998,19.27,7.3,52.783516,14.97,45.663445,36.639999
"601",13.96,23.5,49.921185,33.449326,21.781038,26.038235,62.941307,22.315924,22.52,11.16,99.699997,14.143013,4.56,10.734639,6.66,11.48,20.686403,28.859619,20.975121,14.263588,6.723032,20.24,12.630233,9.967452,26.449862,22.09,19.549999,30.629999,43.738934,16.001928,12.6,16.558159,22.700001,21.799179,21.399574,22.261009,24.17,40.946144,54.5,43.415623,38.130001,18.620001,6.89,52.025215,14.95,44.846073,34.900002
"602",13.57,22.120001,49.045547,32.608444,21.532166,25.621235,62.593616,22.335848,21.559999,10.79,99.470001,14.152868,4.21,10.286914,6.35,10.87,20.141764,28.715754,21.043316,13.806039,6.464837,18.540001,11.197637,9.728949,25.922649,21.98,19.24,31.299999,42.822308,15.840918,12.88,16.038265,22,21.027,20.599592,21.602755,24.07,40.139179,53.959999,43.116997,37.009998,17.99,6.41,51.257317,14.64,44.10844,33.43
"603",13.43,22.15,48.711033,32.334675,21.05434,25.553352,60.408157,22.555023,21.200001,10.5,101.900002,14.014888,4.8,10.025813,6.39,10.61,20.547768,27.679914,20.926407,13.477798,6.375461,19.51,10.086645,9.500384,25.31587,21.49,19.35,31.799999,41.975426,16.311562,12.8,16.548351,21.68,21.106199,20.699591,21.696505,23.530001,40.547642,55,41.951416,38.490002,17.860001,6.36,51.718056,15.62,44.128376,32.860001
"604",13.26,22.59,48.701195,32.755112,21.930361,25.359398,62.484348,22.176449,22.1,10.37,100.080002,13.778349,4.96,10.370905,6.15,11.3,20.735916,27.641548,20.809502,14.721137,6.8422,19.16,9.950207,9.699136,26.042019,21.549999,19.110001,31.559999,41.606781,16.348719,13.12,16.528732,21.42,21.977375,21.369577,21.742384,23.67,40.019627,54.470001,40.612434,38.099998,17.5,6.55,53.167465,15.15,44.616806,32.009998
"605",13.77,22.620001,50.37376,33.73288,22.278774,26.270979,63.368465,22.903709,22.49,10.64,106.199997,13.857196,5.18,10.93049,6.43,11.16,22.132174,30.403786,21.520687,14.641563,6.802477,18.889999,9.823515,9.868076,26.370277,22.379999,19.549999,32.700001,43.240765,16.643492,13.02,16.793585,22.59,22.026873,21.439575,22.213137,24.1,40.677158,56.59,40.458313,38.900002,18.1,6.77,53.944965,15.14,46.012325,34.290001
"606",13.68,21.93,49.547318,33.635101,22.199137,26.978909,68.792381,22.794121,22.360001,10.56,104.879997,14.399262,5.63,10.594719,6.33,11.65,22.132174,29.626905,21.169964,15.218472,6.971298,18.66,9.891733,10.186081,27.404797,22.450001,20.08,33.400002,42.882088,17.265238,13.47,16.460068,21.809999,22.373363,21.599571,21.762329,23.459999,41.055733,57.799999,42.329292,39.549999,18.84,6.8,53.916164,15.13,45.982422,34.099998
"607",13.84,21.799999,50.176987,33.185329,22.258865,27.919584,71.524208,22.136599,22.450001,10.72,104,14.783637,5.7,10.613362,6.31,11.21,22.54808,29.530996,21.57914,15.367673,7.011021,18.379999,10.125627,10.345082,27.941952,22.360001,20.51,32.93,43.748894,17.68634,13.2,17.391953,22.030001,22.056572,21.469574,22.78562,23.83,41.743153,57.66,43.606716,39.5,18.66,6.98,52.956291,15.18,46.062164,35.240002
"608",14.11,20.629999,49.517803,32.500896,21.482397,27.958374,75.487839,21.708214,22.01,10.6,102.400002,14.478108,5.51,10.799891,6.61,11.12,22.637203,29.444677,21.608368,15.138899,6.941506,17.950001,11.792116,10.086703,27.076536,21.65,20.360001,32.5,42.782452,17.562489,12.83,17.441002,22,21.650684,20.949585,21.518976,23.389999,41.085625,60.200001,43.19059,38.990002,18.34,6.96,52.793114,14.9,45.454121,35.200001
"609",13.93,22.5,51.436329,32.784443,21.45253,27.880793,77.941521,21.518927,22.18,10.48,103.300003,14.438685,5.4,10.632006,7.01,11.38,23.241257,28.97471,21.57914,15.427354,7.110327,19.9,11.207383,9.997266,26.718437,21.530001,19.969999,32.689999,41.716377,17.401478,12.5,17.911848,21.91,22.284266,21.64957,21.792252,23.799999,41.603676,58.700001,43.161552,38.040001,18.459999,7.68,53.35944,15.03,45.972454,37.049999
"610",13.68,21.1,51.800362,31.503574,20.755697,27.512281,76.193146,21.409338,21.870001,10.34,106.269997,14.192291,4.7,10.296332,6.76,11.08,22.419348,28.226606,21.608368,15.656128,7.140119,18.24,10.77858,9.709074,25.70381,21.83,20.5,31.799999,40.968464,17.29001,12.91,17.499857,21.4,21.690283,20.999582,21.542912,23.08,40.91106,60.07,42.832516,38.599998,18.49,7.33,53.167465,14.58,45.902676,35.130001
"611",14.18,21.200001,54.112438,32.276005,21.253435,28.123234,76.39183,22.01705,21.99,10.2,105.25,15.473539,4.87,10.436155,6.71,11.13,22.924377,29.319992,22.007801,15.576554,7.100397,19.15,10.963744,9.897889,26.012178,21.709999,20.459999,32.400002,40.728943,17.262762,12.71,17.568521,21.299999,22.14567,21.469574,21.959806,23.41,41.380272,59.27,44.971241,38.080002,18.309999,7.29,53.752991,14.55,49.062538,34.75
"612",13.95,20,52.587452,31.112469,20.596418,27.008003,72.189781,21.14035,21.450001,9.64,103.099998,14.586522,4.63,9.885893,6.36,10.71,21.706366,29.041851,21.910378,15.099113,6.921645,18.33,11.558223,9.599759,25.574497,21.18,20.51,31.129999,40.519356,17.178539,12.55,17.029009,20.23,21.660582,20.839586,21.675884,22.790001,40.182289,56.299999,44.138977,37.880001,17.639999,7.1,53.388237,14.29,49.840042,33.09
"613",14.26,20.73,54.073082,32.696445,21.313166,27.395908,75.19976,21.389414,20.870001,10.15,106.150002,14.487964,4.62,10.137769,6.55,10.55,22.74613,29.732409,22.251358,15.606394,7.060674,18.799999,12.142956,9.828325,26.340439,21.09,20.24,32,41.118168,17.441111,12.56,17.480238,20.719999,22.333763,21.659571,22.019438,22.68,41.140671,57.200001,44.468014,37.73,18,7.15,53.397835,15.38,49.798378,34.23
"614",14.14,20.110001,54.200989,31.435131,20.606377,26.445538,76.689842,21.469112,21.26,10.08,107.050003,14.290849,4.62,10.277593,6.61,10.68,22.6273,29.732409,22.621565,15.924689,7.259286,18.549999,10.720105,9.530195,25.31587,21.15,20.68,32.18,41.716972,17.748268,12.61,17.656807,20.5,22.115971,21.549572,22.095341,22.49,40.841179,57.700001,43.616394,36.790001,18.379999,7.27,53.676197,15.31,50.486702,33.650002
"615",14.36,20.67,55.273102,32.334675,21.064295,26.862537,75.895134,21.718174,20.5,10.39,112.019997,14.763925,4.87,10.417512,6.97,10.59,24.330538,31.286165,23.33275,15.397512,7.020952,19.02,9.200939,9.728949,25.977753,20.889999,20.799999,32.59,41.34771,17.909279,12.37,18.382696,20.950001,22.135771,21.709568,23.163954,22.969999,42.278755,58.900002,44.9035,37.139999,18.799999,7.34,52.351574,15.99,52.461876,34.41
"616",14.17,20.76,55.440807,32.422672,21.133015,26.697678,78.477951,21.907461,20.4,10.3,107.93,14.655512,4.85,10.370905,6.92,10.86,24.320635,30.749067,23.001513,15.695914,7.179842,18.870001,8.074471,9.887951,26.425644,21.299999,20.719999,31.200001,41.377647,17.364321,12.2,18.19632,20.75,22.412962,22.059561,22.876328,22.459999,42.318687,57.59,44.709949,36.82,18.639999,7.35,53.263454,15.39,53.439487,34.200001
"617",14.14,21.15,55.736752,32.755112,21.272511,26.920723,78.984589,22.116676,20.190001,10.48,108.860001,14.586522,4.8,10.380226,7.2,10.71,25.073227,31.257393,23.615276,15.626287,7.219564,19.559999,8.72332,9.907827,26.375881,21.950001,20.870001,31,40.918564,17.834967,12.35,18.902592,21.35,22.274366,21.979563,22.894302,22.49,42.628166,57.880001,46.993835,37.27,18.43,7.46,53.042679,15.55,53.868439,34.48
"618",14.36,22.049999,55.756485,33.899094,22.567791,27.18256,79.471344,22.395622,21.15,10.93,118.25,15.177867,4.83,10.594719,7.6,11.2,25.3505,31.468399,23.527594,16.063942,7.308939,20.17,8.57012,10.295395,27.600117,22.32,20.639999,32.599998,42.435543,17.832487,12.62,18.696594,22.799999,22.917847,22.509554,22.910282,23.280001,43.177242,59.169998,46.509964,36.900002,18.540001,7.61,54.300117,15.96,53.070393,34.959999
"619",14.45,21.5,56.397701,32.540001,21.631205,26.959513,80.415062,22.325886,20.5,10.74,117.099998,14.793493,4.75,10.501504,7.45,10.94,25.360401,32.130184,23.741926,15.685968,7.209633,20.15,8.57012,9.927701,26.246487,22.950001,20.59,31.75,42.655109,18.508732,13.62,18.961447,22.4,22.531759,22.229559,22.518791,23.200001,43.935963,57.689999,45.987377,36.189999,18.040001,7.45,54.108143,15.86,53.77866,34.400002
"620",14.71,21.530001,59.830692,33.331997,22.368519,27.483189,84.438301,22.873819,20.91,10.87,115.410004,15.000463,5,10.725318,7.66,11.36,26.479387,32.46587,23.897804,15.874955,7.31887,19.84,8.3989,10.106579,26.813816,22.620001,21,32.119999,43.513397,18.999193,13.31,19.814861,22.85,23.086142,22.649549,22.468855,23.129999,44.345272,58.75,45.803509,36.150002,18.77,7.7,55.020023,16.370001,54.167709,34.549999
"621",14.64,20.9,58.094467,33.204884,21.870333,27.201954,82.312447,22.71442,20.700001,11.03,120.18,14.261282,4.9,10.790568,7.78,11.08,26.637829,35.256882,23.710222,15.964476,7.279148,19.709999,8.380871,10.136392,26.823772,22.24,20.639999,35.369999,44.022385,19.668003,13.08,19.922762,23.370001,22.422861,22.139561,22.470852,22.85,43.257107,58.150002,45.484146,36.470001,18.59,7.47,54.156136,17.549999,54.32732,34.580002
"622",14.85,21.91,59.140148,33.380882,22.189171,26.881931,84.835663,22.525135,20.6,11.27,120.239998,14.290849,4.91,10.743961,8.64,11.23,27.756817,34.786919,24.124805,16.01421,7.269217,20.9,8.290754,10.166205,27.072603,22.84,20.450001,35.16,44.321789,19.861216,13.28,21.158739,23.4,22.769352,22.509554,22.091345,22.84,43.466755,58.720001,46.12286,36.68,18.51,7.43,54.684071,17.620001,54.566738,35.549999
"623",14,21.16,59.080959,33.048443,21.880293,26.55221,84.398567,21.917425,20.08,10.81,117,14.024743,4.98,10.883881,8.68,11.67,26.281338,33.674351,23.591768,16.173357,7.358593,20.17,8.759359,9.977389,26.674471,22.24,20.02,34.150002,42.685047,19.940483,13,20.599607,22.92,22.620857,22.159559,21.877623,22.23,42.029175,56.860001,45.464794,36.060001,17.700001,7.39,55.336784,17.65,54.806149,33.98
"624",13.91,21.75,60.314072,33.586216,22.248955,26.484327,82.848877,22.654648,20.1,10.85,115.690002,14.064167,4.9,10.641326,8.62,12.19,26.618023,33.377026,23.394348,16.511545,7.577066,20.52,9.063361,10.096642,27.122364,22.01,20.4,34.650002,41.826756,19.940483,12.87,20.462276,22.870001,23.402933,22.899546,22.001461,22.24,43.826149,56.799999,46.074474,36.66,18.84,7.52,59.224277,17.75,53.858467,34.5
"625",14.29,22.73,61.05394,33.918652,22.617611,26.726768,83.425049,22.724384,20.309999,11.05,113.606003,14.143013,4.9,10.67871,8.75,11.93,26.429876,34.480003,24.08532,16.461811,7.606858,21.950001,8.907434,10.205956,27.311476,22.15,20.959999,35.299999,41.497414,20.188192,13.32,20.050285,22.75,23.957319,23.339537,22.444887,22.639999,44.664738,61.380001,45.43576,38.849998,19.280001,7.51,59.310665,18.450001,54.217587,34
"626",14.05,22.049999,60.669209,33.635101,22.219061,26.571606,85.461494,22.256149,20.15,11.01,110.237,14.17258,4.82,10.492182,9.19,11.69,25.895138,33.885357,24.065577,16.153463,7.497622,21.030001,8.722267,10.086703,26.85363,21.42,20.68,34.720001,41.457493,19.861216,13.44,20.305328,22.530001,23.393034,22.719549,22.370981,22.65,44.514988,60,45.077694,38.73,19.34,7.39,57.707672,19,54.417099,34
"627",14.16,21.799999,63.026924,34.671528,22.328663,26.717072,88.441673,23.660856,20.68,11.33,115.091003,14.537243,5.26,10.566753,9.35,11.9,27.34091,38.748043,24.490032,16.223089,7.547275,20.799999,8.770996,10.205956,27.092506,22.290001,20.940001,35.400002,42.16608,20.312044,14.61,20.373993,22.77,23.412832,22.739548,22.486832,23.469999,45.8727,63.880001,47.438995,39.849998,19.5,7.49,58.590759,19.719999,57.948475,34.299999
"628",14.12,21.59,66.48951,34.534645,22.537901,27.454094,91.888741,23.421759,21.25,11.5,119.237,14.783637,5.24,10.85582,9.6,11.87,27.756817,38.364399,24.299999,16.223089,7.626719,20.620001,8.69303,10.355021,27.172131,22.66,21.27,35.330002,42.665089,21.550583,15.1,20.835032,23.190001,23.264338,22.739548,23.153967,23.92,46.132259,62.610001,49.732559,40.240002,19.75,7.46,58.360386,21.17,60.013432,35.290001
"629",14.68,21.799999,65.236664,34.700867,23.145687,27.357117,88.709892,23.780407,20.889999,11.49,118.828003,14.685079,5.33,10.734639,9.4,11.66,27.172567,37.175102,24.040001,16.063942,7.517483,20.66,8.303209,10.454397,27.649883,22.27,20.99,35.639999,42.215981,20.881773,15.28,20.266088,23.030001,23.749424,23.369537,23.393656,23.52,46.811119,62.150002,49.364811,40.5,19.799999,7.39,57.304527,20.620001,59.734116,35
"630",14.71,21.68,65.798958,34.417313,22.747137,27.47349,88.61055,23.541306,20.58,10.93,125.126999,14.556955,5.52,11.564646,9.39,11.81,27.073542,37.510792,24.299999,16.650799,7.914707,20,7.962115,10.454397,26.943209,22.059999,21.129999,36.599998,42.595226,20.96847,15.36,20.099331,22.17,23.50193,23.049541,23.559441,23.219999,46.311958,63.220001,49.529335,39.5,19.73,7.51,56.862984,21.290001,68.033844,34.59
"631",14.4,20.950001,64.634903,33.586216,22.418337,27.027397,87.400002,23.073072,20.4,10.42,119.596001,14.389407,5.22,11.322188,8.75,11.65,26.103092,36.887367,24.209999,16.302664,7.616789,19.1,7.650257,10.305332,26.375881,22.360001,21.360001,35.759998,40.988422,19.915712,15.16,19.540199,21.809999,23.23,22.57,22.850359,22.75,45.802818,61.200001,48.668037,40.740002,19.15,7.31,56.488632,19.799999,66.816826,34.049999
"632",14.93,20.540001,64.467201,33.195107,22.557827,27.153467,86.400002,22.863859,20.33,10.3,121.18,14.42883,5.27,11.200911,8.28,11.61,25.84,36.542088,24.639999,17.048668,7.835262,18.84,8.127789,10.384833,26.346018,22.07,21.549999,35.529999,41.118168,19.734884,14.83,19.108587,21.370001,23.33,22.73,22.800425,22.299999,44.624802,61.540001,49.132557,42.299999,19.15,7.55,56.248661,19.540001,66.547478,33.450001
"633",15.28,20.709999,65.33532,34.133759,23.594053,27.628653,87.709999,22.833973,20.120001,10.13,120.5,14.547099,5.24,11.518037,8.33,12.24,25.98,37.69302,25.01,17.744938,8.192765,18.52,7.962115,10.951279,27.669788,21.98,21.440001,35.07,39.920547,19.655619,14.88,19.285156,21.26,23.77,23.200001,23.501514,22.73,45.333607,60.889999,48.551907,41.669998,19.389999,8.09,58.907516,18.91,69.912468,33.400002
"634",15.09,21.52,64.348824,34.251091,23.434633,27.22135,84.75,22.784161,21.299999,10.31,121.830002,14.24157,5.12,11.555324,9,12.3,25.66,37.30938,24.85,17.635523,8.11332,19.08,7.991351,10.812151,27.510538,22.25,21.190001,34.720001,40.070251,19.915712,14.95,19.275347,21.59,23.389999,22.799999,23.469557,22.809999,44.814484,60.119999,47.990616,42,19.5,7.99,57.918846,20.41,67.153954,33.380001
"635",15.15,20.959999,63.756924,35.150635,24.171947,27.386211,87.830002,23.246088,21.860001,10.34,123.410004,14.458397,4.94,11.368795,9.24,13,26.9,38.124622,24.85,17.894138,8.162973,18.450001,7.97186,11.060594,28.157494,22.17,21.049999,34.82,41.617172,19.868647,14.55,19.579435,21.9,23.83,23.17,24.088755,22.450001,44.994179,58.959999,49.771271,41.490002,19.450001,8.15,60.424118,20.120001,66.944069,33.48
"636",14.55,21.02,63.737198,34.026207,23.325033,27.22135,86.860001,22.956635,21.200001,10.3,122,14.616089,4.84,11.415404,9.46,12.78,27.620001,38.150002,25.450001,17.64547,8.063667,18.549999,7.864659,10.841965,27.679743,21.969999,21.290001,35.02,41.307789,20.631588,14.63,19.37344,21.6,23.32,22.82,25.021545,22.73,49.875954,59.139999,49.535431,42.220001,19.75,8.21,58.811531,20.200001,67.963516,35.09
"637",13.9,20.309999,62.583,32.833336,22.358555,26.988607,86.419998,22.6572,20.700001,9.9,119.32,14.744214,5.37,11.191589,8.28,12.25,27.42,36.939999,25.530001,17.357018,7.984222,17.91,7.767203,10.60346,26.764051,21.540001,20.77,34.099998,41.048306,20.083323,14.41,18.77507,21.139999,22.700001,22.200001,24.787848,22.219999,50.834335,60.849998,49.564659,42,18.940001,8.13,58.273998,19.52,67.313866,33.889999
